% Vallado SGP4 Result (TEME Frame)
% Time(min)      Rx(km)        Ry(km)        Rz(km)        Vx(km/s)      Vy(km/s)      Vz(km/s)
   4381.0000     -31.430068    5111.297225    4743.432007    1.356626384    5.068362247   -5.437949781
   4382.0000      49.976638    5404.391678    4407.341713    1.355973298    4.698020194   -5.761100893
   4383.0000     131.172245    5674.660209    4052.586048    1.349592505    4.307767039   -6.059909165
   4384.0000     211.813715    5920.957042    3680.664386    1.337508946    3.899246004   -6.333098905
   4385.0000     291.560239    6142.237445    3293.149458    1.319771830    3.474180681   -6.579501408
   4386.0000     370.074685    6337.562338    2891.680764    1.296454547    3.034367933   -6.798060615
   4387.0000     447.025047    6506.102462    2477.957649    1.267654458    2.581670333   -6.987838315
   4388.0000     522.085873    6647.142087    2053.732097    1.233492569    2.118008165   -7.148018839
   4389.0000     594.939669    6760.082221    1620.801243    1.194113078    1.645351038   -7.277913200
   4390.0000     665.278276    6844.443308    1180.999669    1.149682799    1.165709148   -7.376962627
   4391.0000     732.804206    6899.867395     736.191496    1.100390468    0.681124248   -7.444741444
   4392.0000     797.231932    6926.119745     288.262338    1.046445917    0.193660396   -7.480959278
   4393.0000     858.289126    6923.089894    -160.888873    0.988079144   -0.294605472   -7.485462550
   4394.0000     915.717840    6890.792138    -609.358116    0.925539264   -0.781593061   -7.458235243
   4395.0000     969.275616    6829.365449   -1055.244536    0.859093363   -1.265228255   -7.399398931
   4396.0000    1018.736529    6739.072815   -1496.658685    0.789025253   -1.743452616   -7.309212068
   4397.0000    1063.892152    6620.300024   -1931.730694    0.715634144   -2.214232755   -7.188068562
   4398.0000    1104.552436    6473.553879   -2358.618334    0.639233248   -2.675569522   -7.036495621
   4399.0000    1140.546506    6299.459880   -2775.514936    0.560148308   -3.125506936   -6.855150936
   4400.0000    1171.723371    6098.759369   -3180.657119    0.478716094   -3.562140807   -6.644819211
   4401.0000    1197.952535    5872.306180   -3572.332287    0.395282846   -3.983626992   -6.406408085
   4402.0000    1219.124522    5621.062794   -3948.885872    0.310202699   -4.388189236   -6.140943502
   4403.0000    1235.151301    5346.096049   -4308.728279    0.223836097   -4.774126564   -5.849564579
   4404.0000    1245.966614    5048.572409   -4650.341511    0.136548192   -5.139820195   -5.533518015
   4405.0000    1251.526216    4729.752840   -4972.285451    0.048707264   -5.483739956   -5.194152113
   4406.0000    1251.808012    4390.987319   -5273.203764   -0.039316856   -5.804450177   -4.832910461
   4407.0000    1246.812104    4033.708992   -5551.829425   -0.127154326   -6.100615071   -4.451325322
   4408.0000    1236.560748    3659.428042   -5806.989831   -0.214436816   -6.371003599   -4.051010793
   4409.0000    1221.098218    3269.725264   -6037.611506   -0.300798984   -6.614493823   -3.633655781
   4410.0000    1200.490583    2866.245405   -6242.724375   -0.385879916   -6.830076768   -3.201016818
   4411.0000    1174.825399    2450.690280   -6421.465601   -0.469324527   -7.016859805   -2.754910780
   4412.0000    1144.211319    2024.811700   -6573.082992   -0.550784913   -7.174069576   -2.297207514
   4413.0000    1108.777624    1590.404241   -6696.937952   -0.629921659   -7.301054486   -1.829822412
   4414.0000    1068.673674    1149.297869   -6792.507991   -0.706405106   -7.397286781   -1.354708941
   4415.0000    1024.068285     703.350459   -6859.388790   -0.779916568   -7.462364228   -0.873851146
   4416.0000     975.149036     254.440221   -6897.295803   -0.850149512   -7.496011417   -0.389256127
   4417.0000     922.121506    -195.541939   -6906.065418   -0.916810697   -7.498080703    0.097053510
   4418.0000     865.208443    -644.700109   -6885.655660   -0.979621266   -7.468552786    0.583047213
   4419.0000     804.648867   -1091.141077   -6836.146437   -1.038317812   -7.407536939    1.066694089
   4420.0000     740.697115   -1532.982044   -6757.739334   -1.092653391   -7.315270883    1.545970528
   4421.0000     673.621820   -1968.358321   -6650.756942   -1.142398507   -7.192120300    2.018867866
   4422.0000     603.704840   -2395.430981   -6515.641734   -1.187342054   -7.038577966    2.483400084
   4423.0000     531.240122   -2812.394450   -6352.954469   -1.227292211   -6.855262495    2.937611550
   4424.0000     456.532526   -3217.484004   -6163.372139   -1.262077297   -6.642916666    3.379584778
   4425.0000     379.896583   -3608.983167   -5947.685443   -1.291546573   -6.402405313    3.807448211
   4426.0000     301.655225   -3985.230949   -5706.795800   -1.315570991   -6.134712748    4.219384008
   4427.0000     222.138457   -4344.628929   -5441.711892   -1.334043873   -5.840939690    4.613635798
   4428.0000     141.681998   -4685.648134   -5153.545743   -1.346881530   -5.522299680    4.988516383
   4429.0000      60.625884   -5006.835686   -4843.508342   -1.354023796   -5.180114955    5.342415339
   4430.0000     -20.686953   -5306.821186   -4512.904812   -1.355434477   -4.815811759    5.673806483
   4431.0000    -101.912141   -5584.322796   -4163.129134   -1.351101709   -4.430915085    5.981255140
   4432.0000    -182.705330   -5838.152996   -3795.658450   -1.341038207   -4.027042839    6.263425163
   4433.0000    -262.723676   -6067.223966   -3412.046943   -1.325281404   -3.605899420    6.519085638
   4434.0000    -341.627321   -6270.552570   -3013.919340   -1.303893476   -3.169268746    6.747117217
   4435.0000    -419.080878   -6447.264904   -2602.964028   -1.276961229   -2.719006717    6.946518003
   4436.0000    -494.754900   -6596.600378   -2180.925856   -1.244595873   -2.257033176    7.116408939
   4437.0000    -568.327337   -6717.915297   -1749.598607   -1.206932642   -1.785323380    7.256038621
   4438.0000    -639.484960   -6810.685920   -1310.817217   -1.164130294   -1.305899056    7.364787485
   4439.0000    -707.924755   -6874.510974    -866.449750   -1.116370464   -0.820819070    7.442171321
   4440.0000    -773.355275   -6909.113592    -418.389195   -1.063856887   -0.332169808    7.487844057
   4441.0000    -835.497935   -6914.342673      31.454892   -1.006814485    0.157944692    7.501599779
   4442.0000    -894.088257   -6890.173639     481.164834   -0.945488332    0.647412749    7.483373970
   4443.0000    -948.877042   -6836.708590     928.823339   -0.880142500    1.134125135    7.433243929
   4444.0000    -999.631477   -6754.175859    1372.522001   -0.811058792    1.615985152    7.351428393
   4445.0000   -1046.136152   -6642.928956    1810.369752   -0.738535381    2.090918628    7.238286334
   4446.0000   -1088.194005   -6503.444923    2240.501224   -0.662885358    2.556883734    7.094314977
   4447.0000   -1125.627170   -6336.322100    2661.084965   -0.584435208    3.011880558    6.920147043
   4448.0000   -1158.277732   -6142.277336    3070.331467   -0.503523224    3.453960355    6.716547264
   4449.0000   -1186.008387   -5922.142647    3466.500966   -0.420497873    3.881234414    6.484408213
   4450.0000   -1208.703003   -5676.861356    3847.910973   -0.335716135    4.291882480    6.224745497
   4451.0000   -1226.267082   -5407.483752    4212.943493   -0.249541811    4.684160694    5.938692375
   4452.0000   -1238.628116   -5115.162271    4560.051915   -0.162343840    5.056408987    5.627493859
   4453.0000   -1245.735844   -4801.146270    4887.767520   -0.074494606    5.407057934    5.292500362
   4454.0000   -1247.562411   -4466.776388    5194.705615    0.013631725    5.734635016    4.935160963
   4455.0000   -1244.102424   -4113.478565    5479.571231    0.101660849    6.037770306    4.557016345
   4456.0000   -1235.372912   -3742.757727    5741.164410    0.189219932    6.315201554    4.159691472
   4457.0000   -1221.413191   -3356.191189    5978.385027    0.275939169    6.565778699    3.744888060
   4458.0000   -1202.284635   -2955.421802    6190.237174    0.361453308    6.788467812    3.314376896
   4459.0000   -1178.070361   -2542.150881    6375.833062    0.445403107    6.982354481    2.869990050
   4460.0000   -1148.874823   -2118.130950    6534.396470    0.527436752    7.146646681    2.413613016
   4461.0000   -1114.823330   -1685.158320    6665.265707    0.607211206    7.280677126    1.947176828
   4462.0000   -1076.061474   -1245.065549    6767.896113    0.684393510    7.383905164    1.472650152
   4463.0000   -1032.754492    -799.713801    6841.862078    0.758662027    7.455918202    0.992031398
   4464.0000    -985.086552    -350.985128    6886.858588    0.829707631    7.496432718    0.507340854
   4465.0000    -933.259964      99.225290    6902.702310    0.897234840    7.505294856    0.020612844
   4466.0000    -877.494330     549.016940    6889.332192    0.960962905    7.482480639   -0.466112078
   4467.0000    -818.025633     996.491758    6846.809613    1.020626840    7.428095798   -0.950794898
   4468.0000    -755.105254    1439.761901    6775.318050    1.075978412    7.342375231   -1.431405885
   4469.0000    -688.998944    1876.957473    6675.162296    1.126787074    7.225682090   -1.905932305
   4470.0000    -619.985737    2306.234180    6546.767210    1.172840856    7.078506496   -2.372386101
   4471.0000    -548.356803    2725.780906    6390.676004    1.213947207    6.901463865   -2.828811552
   4472.0000    -474.414266    3133.827167    6207.548073    1.249933773    6.695292847   -3.273292895
   4473.0000    -398.469965    3528.650435    5998.156378    1.280649140    6.460852842   -3.703961900
   4474.0000    -320.844181    3908.583298    5763.384356    1.305963496    6.199121096   -4.119005401
   4475.0000    -241.864319    4272.020437    5504.222403    1.325769251    5.911189337   -4.516672740
   4476.0000    -161.863558    4617.425376    5221.763894    1.339981565    5.598259951   -4.895283113
   4477.0000     -81.179474    4943.337000    4917.200778    1.348538820    5.261641670   -5.253232785
   4478.0000      -0.152634    5248.375796    4591.818739    1.351402996    4.902744757   -5.589002131
   4479.0000      80.874833    5531.249779    4246.991944    1.348559960    4.523075696   -5.901162463
   4480.0000     161.560671    5790.760105    3884.177386    1.340019664    4.124231354   -6.188382589
   4481.0000     241.563946    6025.806293    3504.908846    1.325816233    3.707892644   -6.449435069
   4482.0000     320.546498    6235.391077    3110.790486    1.306007943    3.275817696   -6.683202088
   4483.0000     398.174387    6418.624811    2703.490109    1.280677092    2.829834534   -6.888680920
   4484.0000     474.119326    6574.729436    2284.732097    1.249929743    2.371833316   -7.064988902
   4485.0000     548.060095    6703.041962    1856.290075    1.213895352    1.903758152   -7.211367882
   4486.0000     619.683934    6803.017452    1419.979316    1.172726266    1.427598544   -7.327188088
   4487.0000     688.687893    6874.231475     977.648946    1.126597107    0.945380512   -7.411951367
   4488.0000     754.780153    6916.382026     531.173958    1.075704022    0.459157451   -7.465293763
   4489.0000     817.681284    6929.290887      82.447107    1.020263825   -0.028999212   -7.486987403
   4490.0000     877.125463    6912.904427    -366.629295    0.960513019   -0.517009495   -7.476941652
   4491.0000     932.861622    6867.293827    -814.151627    0.896706715   -1.002794402   -7.435203551
   4492.0000     984.654524    6792.654732   -1258.223218    0.829117449   -1.484285454   -7.361957505
   4493.0000    1032.285778    6689.306342   -1696.962554    0.758033910   -1.959434142   -7.257524242
   4494.0000    1075.554763    6557.689930   -2128.511408    0.683759587   -2.426221221   -7.122359051
   4495.0000    1114.279475    6398.366813   -2551.042848    0.606611349   -2.882665797   -6.957049327
   4496.0000    1148.297286    6212.015790   -2962.769066    0.526917972   -3.326834124   -6.762311439
   4497.0000    1177.465612    5999.430055   -3361.949007    0.445018610   -3.756848067   -6.538986986
   4498.0000    1201.662492    5761.513617   -3746.895759    0.361261244   -4.170893177   -6.288038454
   4499.0000    1220.787067    5499.277250   -4115.983660    0.276001108   -4.567226332   -6.010544353
   4500.0000    1234.759968    5213.833998   -4467.655100    0.189599100   -4.944182919   -5.707693864
   4501.0000    1243.523612    4906.394260   -4800.426995    0.102420202   -5.300183520   -5.380781064
   4502.0000    1247.042398    4578.260490   -5112.896894    0.014831900   -5.633740095   -5.031198787
   4503.0000    1245.302807    4230.821547   -5403.748716   -0.072797363   -5.943461644   -4.660432159
   4504.0000    1238.313422    3865.546713   -5671.758086   -0.160099719   -6.228059353   -4.270051882
   4505.0000    1226.104840    3483.979420   -5915.797267   -0.246709370   -6.486351223   -3.861707296
   4506.0000    1208.729508    3087.730717   -6134.839662   -0.332264046   -6.717266201   -3.437119279
   4507.0000    1186.261470    2678.472501   -6327.963897   -0.416406421   -6.919847820   -2.998073012
   4508.0000    1158.796028    2257.930542   -6494.357454   -0.498785487   -7.093257374   -2.546410651
   4509.0000    1126.449319    1827.877333   -6633.319874   -0.579057888   -7.236776642   -2.084023926
   4510.0000    1089.357823    1390.124793   -6744.265506   -0.656889199   -7.349810188   -1.612846691
   4511.0000    1047.677788     946.516834   -6826.725811   -0.731955176   -7.431887259   -1.134847442
   4512.0000    1001.584578     498.921835   -6880.351216   -0.803942949   -7.482663286   -0.652021803
   4513.0000     951.271963      49.225036   -6904.912514   -0.872552184   -7.501921027   -0.166384991
   4514.0000     896.951328    -400.679132   -6900.301817   -0.937496198   -7.489571335    0.320035735
   4515.0000     838.850822    -848.894745   -6866.533043   -0.998503041   -7.445653585    0.805208665
   4516.0000     777.214445   -1293.532101   -6803.741962   -1.055316535   -7.370335736    1.287105239
   4517.0000     712.301067   -1732.715431   -6712.185772   -1.107697277   -7.263914043    1.763707701
   4518.0000     644.383396   -2164.590577   -6592.242223   -1.155423602   -7.126812399    2.233016772
   4519.0000     573.746884   -2587.332622   -6444.408273   -1.198292508   -6.959581288    2.693059373
   4520.0000     500.688582   -2999.153444   -6269.298286   -1.236120533   -6.762896348    3.141896375
   4521.0000     425.515938   -3398.309171   -6067.641759   -1.268744593   -6.537556492    3.577630372
   4522.0000     348.545557   -3783.107507   -5840.280583   -1.296022753   -6.284481592    3.998413469
   4523.0000     270.101906   -4151.914912   -5588.165845   -1.317834957   -6.004709677    4.402455057
   4524.0000     190.515982   -4503.163591   -5312.354152   -1.334083683   -5.699393631    4.788029545
   4525.0000     110.123943   -4835.358273   -5014.003500   -1.344694521   -5.369797357    5.153484026
   4526.0000      29.265704   -5147.082743   -4694.368692   -1.349616685   -5.017291398    5.497245819
   4527.0000     -51.716489   -5437.006093   -4354.796295   -1.348823417   -4.643347989    5.817829852
   4528.0000    -132.479518   -5703.888664   -3996.719174   -1.342312307   -4.249535529    6.113845822
   4529.0000    -212.680851   -5946.587630   -3621.650593   -1.330105499   -3.837512480    6.384005076
   4530.0000    -291.980028   -6164.062211   -3231.177924   -1.312249787   -3.409020688    6.627127154
   4531.0000    -370.040131   -6355.378455   -2826.955965   -1.288816581   -2.965878149    6.842145923
   4532.0000    -446.529264   -6519.713581   -2410.699912   -1.259901756   -2.509971235    7.028115243
   4533.0000    -521.122011   -6656.359835   -1984.178001   -1.225625365   -2.043246425    7.184214095
   4534.0000    -593.500869   -6764.727839   -1549.203862   -1.186131210   -1.567701580    7.309751113
   4535.0000    -663.357668   -6844.349398   -1107.628622   -1.141586290   -1.085376809    7.404168471
   4536.0000    -730.394931   -6894.879759    -661.332789   -1.092180100   -0.598345003    7.467045063
   4537.0000    -794.327209   -6916.099282    -212.217979   -1.038123806   -0.108702085    7.498098937
   4538.0000    -854.882347   -6907.914529     237.801497   -0.979649282    0.381442927    7.497188966
   4539.0000    -911.802698   -6870.358744     686.807103   -0.917008038    0.869977982    7.464315704
   4540.0000    -964.846265   -6803.591738    1132.884594   -0.850470018    1.354798096    7.399621442
   4541.0000   -1013.787769   -6707.899157    1574.132495   -0.780322303    1.833815399    7.303389449
   4542.0000   -1058.419636   -6583.691162    2008.670522   -0.706867717    2.304969061    7.176042409
   4543.0000   -1098.552897   -6431.500509    2434.647879   -0.630423354    2.766235007    7.018140078
   4544.0000   -1134.017999   -6251.980062    2850.251394   -0.551319029    3.215635352    6.830376189
   4545.0000   -1164.665519   -6045.899743    3253.713446   -0.469895689    3.651247483    6.613574646
   4546.0000   -1190.366787   -5814.142958    3643.319648   -0.386503762    4.071212730    6.368685056
   4547.0000   -1211.014398   -5557.702506    4017.416235   -0.301501503    4.473744571    6.096777649
   4548.0000   -1226.522639   -5277.676018    4374.417138   -0.215253304    4.857136327    5.799037654
   4549.0000   -1236.827801   -4975.260950    4712.810701   -0.128128016    5.219768315    5.476759184
   4550.0000   -1241.888399   -4651.749161    5031.166022   -0.040497278    5.560114429    5.131338699
   4551.0000   -1241.685286   -4308.521115    5328.138883    0.047266132    5.876748142    4.764268119
   4552.0000   -1236.221680   -3947.039743    5602.477270    0.134789920    6.168347916    4.377127627
   4553.0000   -1225.523077   -3568.843993    5853.026438    0.221703855    6.433702025    3.971578257
   4554.0000   -1209.637090   -3175.542112    6078.733542    0.307641311    6.671712804    3.549354281
   4555.0000   -1188.633183   -2768.804693    6278.651795    0.392240751    6.881400337    3.112255481
   4556.0000   -1162.602322   -2350.357508    6451.944164    0.475147166    7.061905600    2.662139321
   4557.0000   -1131.656544   -1921.974179    6597.886596    0.556013456    7.212493095    2.200913077
   4558.0000   -1095.928443   -1485.468695    6715.870769    0.634501759    7.332552993    1.730525938
   4559.0000   -1055.570572   -1042.687825    6805.406373    0.710284717    7.421602803    1.252961109
   4560.0000   -1010.754784    -595.503436    6866.122909    0.783046700    7.479288619    0.770227934
   4561.0000    -961.671486    -145.804751    6897.771026    0.852484960    7.505385929    0.284354034
   4562.0000    -908.528837     304.509426    6900.223385    0.918310752    7.499800043   -0.202622506
   4563.0000    -851.551875     753.538504    6873.475049    0.980250388    7.462566126   -0.688660935
   4564.0000    -790.981583    1199.387889    6817.643413    1.038046254    7.393848860   -1.171725587
   4565.0000    -727.073893    1640.176734    6732.967669    1.091457772    7.293941737   -1.649793611
   4566.0000    -660.098640    2074.045638    6619.807804    1.140262317    7.163265975   -2.120862670
   4567.0000    -590.338455    2499.164270    6478.643143    1.184256086    7.002369060   -2.582958610
   4568.0000    -518.087613    2913.738891    6310.070422    1.223254913    6.811922899   -3.034143102
   4569.0000    -443.650833    3316.019751    6114.801419    1.257095035    6.592721566   -3.472521241
   4570.0000    -367.342026    3704.308350    5893.660115    1.285633802    6.345678635   -3.896249112
   4571.0000    -289.483016    4076.964510    5647.579413    1.308750323    6.071824065   -4.303541270
   4572.0000    -210.402211    4432.413257    5377.597404    1.326346048    5.772300633   -4.692678156
   4573.0000    -130.433248    4769.151474    5084.853194    1.338345281    5.448359886   -5.062013379
   4574.0000     -49.913610    5085.754288    4770.582301    1.344695606    5.101357606   -5.409980862
   4575.0000      30.816784    5380.881181    4436.111622    1.345368239    4.732748768   -5.735101785
   4576.0000     111.417004    5653.281775    4082.853997    1.340358275    4.344081986   -6.035991305
   4577.0000     191.546546    5901.801270    3712.302373    1.329684848    3.936993455   -6.311364975
   4578.0000     270.866780    6125.385507    3326.023597    1.313391177    3.513200380   -6.560044837
   4579.0000     349.042388    6323.085614    2925.651851    1.291544502    3.074493921   -6.780965116
   4580.0000     425.742808    6494.062224    2512.881761    1.264235906    2.622731666   -6.973177463
   4581.0000     500.643648    6637.589218    2089.461210    1.231580017    2.159829673   -7.135855700
   4582.0000     573.428091    6753.056986    1657.183872    1.193714584    1.687754106   -7.268300009
   4583.0000     643.788269    6839.975174    1217.881527    1.150799932    1.208512528   -7.369940515
   4584.0000     711.426591    6897.974894     773.416169    1.103018300    0.724144894   -7.440340234
   4585.0000     776.057041    6926.810394     325.671963    1.050573044    0.236714303   -7.479197333
   4586.0000     837.406413    6926.360164    -123.452913    0.993687742   -0.251702413   -7.486346685
   4587.0000     895.215500    6896.627470    -572.054498    0.932605175   -0.739024206   -7.461760704
   4588.0000     949.240206    6837.740328   -1018.231307    0.867586206   -1.223175361   -7.405549432
   4589.0000     999.252602    6749.950890   -1460.092572    0.798908572   -1.702095004   -7.317959896
   4590.0000    1045.041894    6633.634279   -1895.766421    0.726865582   -2.173746487   -7.199374738
   4591.0000    1086.415320    6489.286851   -2323.407954    0.651764742   -2.636126607   -7.050310127
   4592.0000    1123.198955    6317.523928   -2741.207179    0.573926318   -3.087274563   -6.871412995
   4593.0000    1155.238439    6119.076983   -3147.396751    0.493681847   -3.525280615   -6.663457615
   4594.0000    1182.399599    5894.790336   -3540.259500    0.411372609   -3.948294372   -6.427341581
   4595.0000    1204.568993    5645.617349   -3918.135692    0.327348067   -4.354532682   -6.164081216
   4596.0000    1221.654353    5372.616172   -4279.430003    0.241964297   -4.742287065   -5.874806480
   4597.0000    1233.584933    5076.945049   -4622.618173    0.155582408   -5.109930679   -5.560755416
   4598.0000    1240.311765    4759.857225   -4946.253315    0.068566970   -5.455924772   -5.223268200
   4599.0000    1241.807821    4422.695484   -5248.971859   -0.018715546   -5.778824637   -4.863780846
   4600.0000    1238.068076    4066.886337   -5529.499101   -0.105898308   -6.077285036   -4.483818618
   4601.0000    1229.109493    3693.933905   -5786.654362   -0.192615623   -6.350065112   -4.084989203
   4602.0000    1214.970903    3305.413524   -6019.355720   -0.278504421   -6.596032790   -3.668975698
   4603.0000    1195.712808    2902.965097   -6226.624324   -0.363205681   -6.814168683   -3.237529440
   4604.0000    1171.417096    2488.286227   -6407.588269   -0.446365833   -7.003569520   -2.792462719
   4605.0000    1142.186670    2063.125159   -6561.486036   -0.527638104   -7.163451108   -2.335641421
   4606.0000    1108.145006    1629.273555   -6687.669487   -0.606683824   -7.293150870   -1.868977593
   4607.0000    1069.435626    1188.559132   -6785.606404   -0.683173697   -7.392129951   -1.394421980
   4608.0000    1026.221497     742.838184   -6854.882596   -0.756789012   -7.459974936   -0.913956525
   4609.0000     978.684364     293.988012   -6895.203540   -0.827222828   -7.496399188   -0.429586846
   4610.0000     927.024006    -156.100712   -6906.395572   -0.894181112   -7.501243817    0.056665312
   4611.0000     871.457430    -605.531636   -6888.406637   -0.957383834   -7.474478291    0.542769642
   4612.0000     812.217998   -1052.410433   -6841.306563   -1.016566034   -7.416200699    1.026694875
   4613.0000     749.554493   -1494.852524   -6765.286898   -1.071478843   -7.326637652    1.506416402
   4614.0000     683.730120   -1930.990774   -6660.660275   -1.121890467   -7.206143827    1.979923940
   4615.0000     615.021458   -2358.983154   -6527.859324   -1.167587134   -7.055201133    2.445229230
   4616.0000     543.717348   -2777.020339   -6367.435115   -1.208374002   -6.874417489    2.900373769
   4617.0000     470.117731   -3183.333223   -6180.055141   -1.244076016   -6.664525183    3.343436575
   4618.0000     394.532438   -3576.200320   -5966.500833   -1.274538721   -6.426378802    3.772541972
   4619.0000     317.279930   -3953.955027   -5727.664604   -1.299629017   -6.160952693    4.185867371
   4620.0000     238.685994   -4314.992723   -5464.546437   -1.319235857   -5.869337930    4.581651029
   4621.0000     159.082402   -4657.777663   -5178.249996   -1.333270876   -5.552738778    4.958199760
   4622.0000      78.805537   -4980.849655   -4869.978290   -1.341668941   -5.212468603    5.313896545
   4623.0000      -1.805024   -5282.830467   -4541.028873   -1.344388620   -4.849945237    5.647208008
   4624.0000     -82.407934   -5562.429937   -4192.788607   -1.341412554   -4.466685761    5.956691703
   4625.0000    -162.661536   -5818.451765   -3826.727997   -1.332747735   -4.064300719    6.241003155
   4626.0000    -242.225327   -6049.798924   -3444.395110   -1.318425664   -3.644487742    6.498902590
   4627.0000    -320.761431   -6255.478686   -3047.409094   -1.298502403   -3.209024618    6.729261298
   4628.0000    -397.936067   -6434.607207   -2637.453342   -1.273058491   -2.759761804    6.931067562
   4629.0000    -473.421020   -6586.413651   -2216.268307   -1.242198742   -2.298614418    7.103432080
   4630.0000    -546.895081   -6710.243816   -1785.644001   -1.206051901   -1.827553759    7.245592827
   4631.0000    -618.045471   -6805.563244   -1347.412238   -1.164770175   -1.348598380    7.356919300
   4632.0000    -686.569233   -6871.959773    -903.438625   -1.118528613   -0.863804797    7.436916079
   4633.0000    -752.174581   -6909.145535    -455.614372   -1.067524367   -0.375257885    7.485225672
   4634.0000    -814.582198   -6916.958361      -5.847948   -1.011975809    0.114938972    7.501630603
   4635.0000    -873.526480   -6895.362592     443.943365   -0.952121535    0.604673883    7.486054705
   4636.0000    -928.756720   -6844.449288     891.841966   -0.888219234    1.091836542    7.438563614
   4637.0000    -980.038215   -6764.435830    1335.938442   -0.820544462    1.574328312    7.359364448
   4638.0000   -1027.153296   -6655.664919    1774.340024   -0.749389306    2.050072228    7.248804676
   4639.0000   -1069.902283   -6518.602977    2205.178959   -0.675060963    2.517022840    7.107370193
   4640.0000   -1108.104343   -6353.837973    2626.620736   -0.597880247    2.973175803    6.935682630
   4641.0000   -1141.598263   -6162.076669    3036.872131   -0.518180021    3.416577161    6.734495925
   4642.0000   -1170.243121   -5944.141329    3434.189028   -0.436303600    3.845332250    6.504692207
   4643.0000   -1193.918870   -5700.965906    3816.883969   -0.352603097    4.257614161    6.247277041
   4644.0000   -1212.526810   -5433.591734    4183.333402   -0.267437763    4.651671714    5.963374090
   4645.0000   -1225.989970   -5143.162758    4531.984596   -0.181172315    5.025836915    5.654219261
   4646.0000   -1234.253385   -4830.920329    4861.362185   -0.094175262    5.378531841    5.321154386
   4647.0000   -1237.284270   -4498.197612    5170.074326   -0.006817251    5.708274966    4.965620518
   4648.0000   -1235.072105   -4146.413624    5456.818441    0.080530563    6.013686888    4.589150897
   4649.0000   -1227.628614   -3777.066952    5720.386529    0.167498113    6.293495471    4.193363646
   4650.0000   -1214.987651   -3391.729173    5959.670034    0.253717981    6.546540405    3.779954264
   4651.0000   -1197.205000   -2992.038027    6173.664262    0.338826905    6.771777195    3.350687950
   4652.0000   -1174.358078   -2579.690361    6361.472321    0.422467243    6.968280599    2.907391835
   4653.0000   -1146.545557   -2156.434883    6522.308611    0.504288377    7.135247536    2.451947122
   4654.0000   -1113.886901   -1724.064762    6655.501825    0.583948073    7.271999491    1.986281206
   4655.0000   -1076.521824   -1284.410091    6760.497486    0.661113773    7.377984442    1.512359776
   4656.0000   -1034.609672    -839.330252    6836.860010    0.735463843    7.452778333    1.032178921
   4657.0000    -988.328733    -390.706206    6884.274290    0.806688763    7.496086116    0.547757268
   4658.0000    -937.875472      59.567265    6902.546818    0.874492264    7.507742393    0.061128137
   4659.0000    -883.463708     509.589355    6891.606329    0.938592420    7.487711654   -0.425668262
   4660.0000    -825.323718     957.461014    6851.503985    0.998722683    7.436088147   -0.910592603
   4661.0000    -763.701288    1401.292731    6782.413088    1.054632872    7.353095373   -1.391614187
   4662.0000    -698.856699    1839.212255    6684.628331    1.106090125    7.239085204   -1.866718654
   4663.0000    -631.063662    2269.372271    6558.564591    1.152879785    7.094536634   -2.333915668
   4664.0000    -560.608203    2689.957976    6404.755252    1.194806252    6.920054146   -2.791246575
   4665.0000    -487.787489    3099.194550    6223.850084    1.231693779    6.716365685   -3.236792026
   4666.0000    -412.908622    3495.354495    6016.612647    1.263387214    6.484320213   -3.668679562
   4667.0000    -336.287374    3876.764814    5783.917259    1.289752683    6.224884845   -4.085091139
   4668.0000    -258.246898    4241.814001    5526.745504    1.310678214    5.939141533   -4.484270590
   4669.0000    -179.116393    4588.958822    5246.182296    1.326074293    5.628283278   -4.864530977
   4670.0000     -99.229742    4916.730852    4943.411510    1.335874341    5.293609864   -5.224261816
   4671.0000     -18.924125    5223.742743    4619.711176    1.340035113    4.936523095   -5.561936143
   4672.0000      61.461393    5508.694190    4276.448269    1.338537011    4.558521518   -5.876117350
   4673.0000     141.587285    5770.377561    3915.073078    1.331384297    4.161194641   -6.165465784
   4674.0000     221.115003    6007.683171    3537.113206    1.318605209    3.746216637   -6.428745022
   4675.0000     299.708411    6219.604161    3144.167190    1.300251966    3.315339551   -6.664827783
   4676.0000     377.035224    6405.240949    2737.897789    1.276400660    2.870386025   -6.872701432
   4677.0000     452.768438    6563.805241    2320.024949    1.247151033    2.413241573   -7.051472998
   4678.0000     526.587730    6694.623553    1892.318485    1.212626133    1.945846425   -7.200373670
   4679.0000     598.180852    6797.140247    1456.590515    1.172971840    1.470187002   -7.318762718
   4680.0000     667.244979    6870.920029    1014.687668    1.128356281    0.988287067   -7.406130791
   4681.0000     733.488023    6915.649924     568.483122    1.078969117    0.502198592   -7.462102555
   4682.0000     796.629902    6931.140682     119.868503    1.025020708    0.013992431   -7.486438632
   4683.0000     856.403752    6917.327630    -329.254315    0.966741173   -0.474251153   -7.479036829
   4684.0000     912.557084    6874.270952    -776.981456    0.904379335   -0.960452031   -7.439932632
   4685.0000     964.852869    6802.155388   -1221.415299    0.838201571   -1.442539746   -7.369298961
   4686.0000    1013.070556    6701.289377   -1660.672697    0.768490567   -1.918462981   -7.267445188
   4687.0000    1057.007011    6572.103623   -2092.893116    0.695543993   -2.386198874   -7.134815442
   4688.0000    1096.477373    6415.149118   -2516.246651    0.619673113   -2.843762131   -6.971986201
