% Vallado SGP4 Result (TEME Frame)
% Time(min)      Rx(km)        Ry(km)        Rz(km)        Vx(km/s)      Vy(km/s)      Vz(km/s)
   9162.0000     532.089882   -3922.210847   -5738.405633   -0.963823772   -6.230998269    4.167861230
   9163.0000     473.177874   -4287.530524   -5476.365507   -0.999212212   -5.941991055    4.563730338
   9164.0000     412.268022   -4634.747359   -5191.140237   -1.030394376   -5.627781209    4.940424125
   9165.0000     349.616834   -4962.387846   -4883.928989   -1.057235519   -5.289674788    5.296334698
   9166.0000     285.488368   -5269.059993   -4556.024920   -1.079618863   -4.929082056    5.629937973
   9167.0000     220.153132   -5553.459421   -4208.809943   -1.097446229   -4.547512249    5.939800765
   9168.0000     153.886954   -5814.375132   -3843.749061   -1.110638592   -4.146567795    6.224587633
   9169.0000      86.969817   -6050.694911   -3462.384305   -1.119136558   -3.727937963    6.483067404
   9170.0000      19.684667   -6261.410338   -3066.328293   -1.122900762   -3.293391984    6.714119332
   9171.0000     -47.683796   -6445.621356   -2657.257431   -1.121912170   -2.844771632    6.916738825
   9172.0000    -114.850346   -6602.540398   -2236.904781   -1.116172284   -2.383983315    7.090042676
   9173.0000    -181.530465   -6731.496010   -1807.052639   -1.105703242   -1.912989706    7.233273740
   9174.0000    -247.441584   -6831.935968   -1369.524843   -1.090547812   -1.433800954    7.345805014
   9175.0000    -312.304314   -6903.429854    -926.178859   -1.070769272   -0.948465542    7.427143048
   9176.0000    -375.843675   -6945.671072    -478.897683   -1.046451180   -0.459060845    7.476930671
   9177.0000    -437.790300   -6958.478293     -29.581603   -1.017697026    0.032316539    7.494948966
   9178.0000    -497.881617   -6941.796317     419.860142   -0.984629777    0.523560617    7.481118505
   9179.0000    -555.863002   -6895.696336     867.517742   -0.947391304    1.012565898    7.435499789
   9180.0000    -611.488897   -6820.375609    1311.489210   -0.906141713    1.497237299    7.358292918
   9181.0000    -664.523874   -6716.156541    1749.888728   -0.861058569    1.975499968    7.249836479
   9182.0000    -714.743665   -6583.485179    2180.854901   -0.812336026    2.445308946    7.110605668
   9183.0000    -761.936124   -6422.929132    2602.558884   -0.760183881    2.904658609    6.941209679
   9184.0000    -805.902134   -6235.174941    3013.212318   -0.704826539    3.351591798    6.742388382
   9185.0000    -846.456457   -6021.024895    3411.075062   -0.646501920    3.784208598    6.515008344
   9186.0000    -883.428505   -5781.393356    3794.462654   -0.585460310    4.200674696    6.260058233
   9187.0000    -916.663049   -5517.302575    4161.753488   -0.521963156    4.599229279    5.978643657
   9188.0000    -946.020850   -5229.878059    4511.395663   -0.456281840    4.978192420    5.671981510
   9189.0000    -971.379218   -4920.343513    4841.913474   -0.388696410    5.335971952    5.341393865
   9190.0000    -992.632495   -4590.015378    5151.913540   -0.319494311    5.671069774    4.988301500
   9191.0000   -1009.692459   -4240.297016    5440.090511   -0.248969097    5.982087613    4.614217090
   9192.0000   -1022.488653   -3872.672558    5705.232383   -0.177419146    6.267732212    4.220738142
   9193.0000   -1030.968634   -3488.700462    5946.225361   -0.105146384    6.526819975    3.809539723
   9194.0000   -1035.098150   -3090.006812    6162.058298   -0.032455021    6.758281052    3.382367026
   9195.0000   -1034.861240   -2678.278378    6351.826670    0.040349695    6.961162911    2.941027816
   9196.0000   -1030.260257   -2255.255488    6514.736106    0.112962703    7.134633398    2.487384808
   9197.0000   -1021.315821   -1822.724722    6650.105456    0.185080329    7.277983314    2.023347982
   9198.0000   -1008.066706   -1382.511472    6757.369392    0.256401461    7.390628532    1.550866888
   9199.0000    -990.569642    -936.472382    6836.080556    0.326628699    7.472111684    1.071922929
   9200.0000    -968.899069    -486.487705    6885.911234    0.395469469    7.522103430    0.588521664
   9201.0000    -943.146804     -34.453591    6906.654583    0.462637126    7.540403334    0.102685108
   9202.0000    -913.421663     417.725663    6898.225380    0.527852019    7.526940361   -0.383555951
   9203.0000    -879.849004     868.145383    6860.660326    0.590842533    7.481773002   -0.868169618
   9204.0000    -842.570214    1314.908285    6794.117876    0.651346111    7.405089038   -1.349130553
   9205.0000    -801.742139    1756.132216    6698.877619    0.709110250    7.297204934   -1.824427631
   9206.0000    -757.536450    2189.957851    6575.339197    0.763893468    7.158564864   -2.292071584
   9207.0000    -710.138951    2614.556311    6424.020762    0.815466259    6.989739355   -2.750102656
   9208.0000    -659.748834    3028.136700    6245.556976    0.863612005    6.791423529   -3.196598237
   9209.0000    -606.577881    3428.953514    6040.696556    0.908127875    6.564434937   -3.629680482
   9210.0000    -550.849608    3815.313913    5810.299355    0.948825682    6.309710946   -4.047523908
   9211.0000    -492.798361    4185.584821    5555.332998    0.985532710    6.028305677   -4.448362936
   9212.0000    -432.668366    4538.199824    5276.869059    1.018092500    5.721386456   -4.830499351
   9213.0000    -370.712731    4871.665850    4976.078801    1.046365589    5.390229768   -5.192309667
   9214.0000    -307.192401    5184.569575    4654.228472    1.070230192    5.036216686   -5.532252334
   9215.0000    -242.375086    5475.583555    4312.674178    1.089582837    4.660827784   -5.848874756
   9216.0000    -176.534137    5743.472028    3952.856342    1.104338922    4.265637495   -6.140820074
   9217.0000    -109.947403    5987.096362    3576.293759    1.114433201    3.852307946   -6.406833639
   9218.0000     -42.896057    6205.420116    3184.577282    1.119820193    3.422582259   -6.645769149
   9219.0000      24.336600    6397.513690    2779.363147    1.120474503    2.978277334   -6.856594365
   9220.0000      91.466354    6562.558516    2362.365966    1.116391042    2.521276150   -7.038396362
   9221.0000     158.209298    6699.850787    1935.351426    1.107585155    2.053519609   -7.190386253
   9222.0000     224.283058    6808.804672    1500.128718    1.094092642    1.576997969   -7.311903338
   9223.0000     289.408022    6888.955013    1058.542742    1.075969674    1.093741911   -7.402418615
   9224.0000     353.308555    6939.959472     612.466107    1.053292592    0.605813308   -7.461537633
   9225.0000     415.714198    6961.600121     163.791003    1.026157604    0.115295754   -7.489002630
   9226.0000     476.360851    6953.784458    -285.579057    0.994680365   -0.375715080   -7.484693936
   9227.0000     534.991926    6916.545835    -733.737539    0.958995457   -0.865121178   -7.448630623
   9228.0000     591.359460    6850.043312   -1178.783214    0.919255757   -1.350831945   -7.380970405
   9229.0000     645.225192    6754.560916   -1618.828456    0.875631710   -1.830773901   -7.282008760
   9230.0000     696.361598    6630.506326   -2052.007457    0.828310507   -2.302900257   -7.152177319
   9231.0000     744.552860    6478.408993   -2476.484336    0.777495184   -2.765200285   -6.992041521
   9232.0000     789.595797    6298.917699   -2890.461076    0.723403630   -3.215708417   -6.802297569
   9233.0000     831.300719    6092.797588   -3292.185259    0.666267542   -3.652513010   -6.583768733
   9234.0000     869.492222    5860.926669   -3679.957569    0.606331312   -4.073764732   -6.337401035
   9235.0000     904.009921    5604.291846   -4052.139011    0.543850868   -4.477684499   -6.064258365
   9236.0000     934.709098    5323.984471   -4407.157821    0.479092476   -4.862570953   -5.765517099
   9237.0000     961.461294    5021.195474   -4743.516046    0.412331512   -5.226807427   -5.442460256
   9238.0000     984.154813    4697.210082   -5059.795759    0.343851217   -5.568868382   -5.096471267
   9239.0000    1002.695158    4353.402173   -5354.664884    0.273941435   -5.887325317   -4.729027403
   9240.0000    1017.005388    3991.228294   -5626.882624    0.202897351   -6.180852124   -4.341692933
   9241.0000    1027.026403    3612.221365   -5875.304473    0.131018235   -6.448229911   -3.936112048
   9242.0000    1032.717151    3217.984118   -6098.886792    0.058606192   -6.688351293   -3.514001608
   9243.0000    1034.054760    2810.182289   -6296.690951   -0.014035075   -6.900224169   -3.077143758
   9244.0000    1031.034597    2390.537602   -6467.887021   -0.086601483   -7.082974996   -2.627378443
   9245.0000    1023.670259    1960.820567   -6611.757015   -0.158789759   -7.235851598   -2.166595858
   9246.0000    1011.993482    1522.843128   -6727.697678   -0.230298620   -7.358225515   -1.696728853
   9247.0000     996.053994    1078.451173   -6815.222819   -0.300829919   -7.449593923   -1.219745314
   9248.0000     975.919288     629.516958   -6873.965181   -0.370089771   -7.509581147   -0.737640534
   9249.0000     951.674336     177.931431   -6903.677858   -0.437789654   -7.537939779   -0.252429572
   9250.0000     923.421234    -274.403477   -6904.235252   -0.503647489   -7.534551420    0.233860388
   9251.0000     891.278783    -725.582618   -6875.633573   -0.567388692   -7.499427053    0.719197679
   9252.0000     855.382009   -1173.705380   -6817.990874   -0.628747216   -7.432707055    1.201553808
   9253.0000     815.881619   -1616.883455   -6731.546634   -0.687466552   -7.334660838    1.678911118
   9254.0000     772.943401   -2053.248550   -6616.660875   -0.743300729   -7.205686129    2.149270457
   9255.0000     726.747559   -2480.960064   -6473.812823   -0.796015282   -7.046307859    2.610658874
   9256.0000     677.487999   -2898.212670   -6303.599104   -0.845388190   -6.857176656    3.061137311
   9257.0000     625.371549   -3303.243806   -6106.731476   -0.891210806   -6.639066925    3.498808302
   9258.0000     570.617134   -3694.341031   -5884.034109   -0.933288738   -6.392874482    3.921823666
   9259.0000     513.454893   -4069.849229   -5636.440390   -0.971442716   -6.119613726    4.328392162
   9260.0000     454.125247   -4428.177623   -5364.989282   -1.005509404   -5.820414326    4.716787094
   9261.0000     392.877919   -4767.806583   -5070.821228   -1.035342183   -5.496517395    5.085353832
   9262.0000     329.970908   -5087.294181   -4755.173595   -1.060811875   -5.149271137    5.432517197
   9263.0000     265.669426   -5385.282477   -4419.375701   -1.081807412   -4.780125948    5.756788684
   9264.0000     200.244789   -5660.503483   -4064.843392   -1.098236446   -4.390628965    6.056773463
   9265.0000     133.973279   -5911.784793   -3693.073230   -1.110025877   -3.982418056    6.331177095
   9266.0000      67.134973   -6138.054835   -3305.636263   -1.117122309   -3.557215257    6.578811923
   9267.0000       0.012554   -6338.347707   -2904.171450   -1.119492418   -3.116819675    6.798603060
   9268.0000     -67.109907   -6511.807574   -2490.378715   -1.117123224   -2.663099869    6.989593925
   9269.0000    -133.948174   -6657.692601   -2066.011702   -1.110022265   -2.197985755    7.150951256
   9270.0000    -200.219081   -6775.378371   -1632.870238   -1.098217664   -1.723460060    7.281969560
   9271.0000    -265.641767   -6864.360796   -1192.792548   -1.081758086   -1.241549388    7.382074921
   9272.0000    -329.938903   -6924.258468    -747.647267   -1.060712589   -0.754314950    7.450828148
   9273.0000    -392.837909   -6954.814450    -299.325272   -1.035170355   -0.263843024    7.487927200
   9274.0000    -454.072150   -6955.897493     150.268593   -1.005240308    0.227764787    7.493208872
   9275.0000    -513.382108   -6927.502655     599.223882   -0.971050629    0.718401418    7.466649702
   9276.0000    -570.516518   -6869.751334    1045.632940   -0.932748150    1.205964255    7.408366117
   9277.0000    -625.233466   -6782.890704    1487.599281   -0.890497652    1.688365011    7.318613778
   9278.0000    -677.301446   -6667.292561    1923.245901   -0.844481068    2.163539500    7.197786164
   9279.0000    -726.500358   -6523.451589    2350.723486   -0.794896588    2.629457214    7.046412398
   9280.0000    -772.622460   -6351.983059    2768.218472   -0.741957686    3.084130650    6.865154344
   9281.0000    -815.473247   -6153.619971    3173.960895   -0.685892078    3.525624309    6.654803022
   9282.0000    -854.872279   -5929.209683    3566.232029   -0.626940605    3.952063311    6.416274375
   9283.0000    -890.653932   -5679.710019    3943.371726   -0.565356080    4.361641574    6.150604436
   9284.0000    -922.668077   -5406.184909    4303.785475   -0.501402075    4.752629511    5.858943972
   9285.0000    -950.780694   -5109.799582    4645.951104   -0.435351689    5.123381220    5.542552636
   9286.0000    -974.874400   -4791.815345    4968.425132   -0.367486287    5.472341128    5.202792712
   9287.0000    -994.848914   -4453.583972    5269.848729   -0.298094224    5.798050083    4.841122497
   9288.0000   -1010.621432   -4096.541759    5548.953268   -0.227469569    6.099150889    4.459089384
   9289.0000   -1022.126931   -3722.203244    5804.565461   -0.155910825    6.374393276    4.058322717
   9290.0000   -1029.318404   -3332.154667    6035.612055   -0.083719667    6.622638319    3.640526439
   9291.0000   -1032.167005   -2928.047162    6241.124084   -0.011199685    6.842862320    3.207471614
   9292.0000   -1030.662131   -2511.589746    6420.240669    0.061344850    7.034160174    2.760988840
   9293.0000   -1024.811427   -2084.542112    6572.212360    0.133610194    7.195748234    2.302960599
   9294.0000   -1014.640715   -1648.707269    6696.404024    0.205294320    7.326966700    1.835313568
   9295.0000   -1000.193859   -1205.924049    6792.297259    0.276098082    7.427281572    1.360010914
   9296.0000    -981.532557    -758.059512    6859.492355    0.345726346    7.496286160    0.879044584
   9297.0000    -958.736068    -307.001276    6897.709792    0.413889100    7.533702200    0.394427606
   9298.0000    -931.900871     145.350221    6906.791273    0.480302539    7.539380582   -0.091813601
   9299.0000    -901.140259     597.089473    6886.700296    0.544690123    7.513301692   -0.577646904
   9300.0000    -866.583877    1046.313686    6837.522270    0.606783609    7.455575404   -1.061042121
   9301.0000    -828.377188    1491.130532    6759.464164    0.666324065    7.366440691   -1.539978678
   9302.0000    -786.680890    1929.665878    6652.853706    0.723062852    7.246264877   -2.012453267
   9303.0000    -741.670263    2360.071453    6518.138113    0.776762591    7.095542516   -2.476487489
   9304.0000    -693.534472    2780.532442    6355.882371    0.827198100    6.914893876   -2.930135502
   9305.0000    -642.475802    3189.274969    6166.767048    0.874157309    6.705063025   -3.371491653
   9306.0000    -588.708849    3584.573465    5951.585659    0.917442136    6.466915487   -3.798698092
   9307.0000    -532.459650    3964.757864    5711.241564    0.956869345    6.201435460   -4.209952342
   9308.0000    -473.964773    4328.220639    5446.744426    0.992271358    5.909722557   -4.603514823
   9309.0000    -413.470350    4673.423608    5159.206208    1.023497023    5.592988065   -4.977716271
   9310.0000    -351.231071    4998.904515    4849.836735    1.050412344    5.252550695   -5.330965053
   9311.0000    -287.509135    5303.283333    4519.938824    1.072901146    4.889831804   -5.661754297
   9312.0000    -222.573159    5585.268267    4170.902983    1.090865684    4.506350086   -5.968668830
   9313.0000    -156.697059    5843.661418    3804.201714    1.104227183    4.103715727   -6.250391841
   9314.0000     -90.158896    6077.364087    3421.383412    1.112926304    3.683624018   -6.505711232
   9315.0000     -23.239700    6285.381675    3024.065907    1.116923518    3.247848455   -6.733525588
   9316.0000      43.777732    6466.828153    2613.929650    1.116199403    2.798233318   -6.932849722
   9317.0000     110.610046    6620.930080    2192.710587    1.110754836    2.336685792   -7.102819717
   9318.0000     176.974551    6747.030119    1762.192746    1.100611089    1.865167633   -7.242697434
   9319.0000     242.590446    6844.590063    1324.200568    1.085809814    1.385686453   -7.351874406
   9320.0000     307.180037    6913.193305     880.591028    1.066412927    0.900286659   -7.429875096
   9321.0000     370.469946    6952.546776     433.245578    1.042502376    0.411040113   -7.476359466
   9322.0000     432.192309    6962.482299     -15.938041    1.014179801   -0.079963412   -7.491124826
   9323.0000     492.085935    6942.957376    -465.054077    0.981566089   -0.570625931   -7.474106938
   9324.0000     549.897453    6894.055390    -912.197088    0.944800813   -1.058850993   -7.425380365
   9325.0000     605.382410    6815.985218   -1355.470260    0.904041576   -1.542553436   -7.345158062
   9326.0000     658.306331    6709.080265   -1792.993680    0.859463261   -2.019669044   -7.233790201
   9327.0000     708.445729    6573.796919   -2222.912514    0.811257176   -2.488164050   -7.091762265
   9328.0000     755.589069    6410.712448   -2643.405050    0.759630138   -2.946044407   -6.919692416
   9329.0000     799.537662    6220.522345   -3052.690564    0.704803461   -3.391364764   -6.718328190
   9330.0000     840.106507    6004.037146   -3449.036964    0.647011896   -3.822237088   -6.488542539
   9331.0000     877.125061    5762.178743   -3830.768184    0.586502505   -4.236838878   -6.231329288
   9332.0000     910.437947    5495.976217   -4196.271285    0.523533498   -4.633420925   -5.947798041
   9333.0000     939.905583    5206.561221   -4544.003238    0.458373027   -5.010314588   -5.639168608
   9334.0000     965.404745    4895.162941   -4872.497355    0.391297956   -5.365938554   -5.306764996
   9335.0000     986.829050    4563.102666   -5180.369357    0.322592620   -5.698805068   -4.952009038
   9336.0000    1004.089367    4211.788004   -5466.323039    0.252547566   -6.007525618   -4.576413703
   9337.0000    1017.114154    3842.706766   -5729.155538    0.181458298   -6.290816087   -4.181576152
   9338.0000    1025.849717    3457.420568   -5967.762164    0.109624028   -6.547501353   -3.769170586
   9339.0000    1030.260394    3057.558160   -6181.140811    0.037346435   -6.776519381   -3.340940936
   9340.0000    1030.328667    2644.808534   -6368.395913   -0.035071560   -6.976924794   -2.898693430
   9341.0000    1026.055202    2220.913830   -6528.741962   -0.107326995   -7.147891960   -2.444289081
   9342.0000    1017.458813    1787.662068   -6661.506566   -0.179118060   -7.288717617   -1.979636112
   9343.0000    1004.576363    1346.879739   -6766.133056   -0.250145247   -7.398823046   -1.506682352
   9344.0000     987.462583     900.424277   -6842.182629   -0.320112497   -7.477755827   -1.027407610
   9345.0000     966.189841     450.176439   -6889.336046   -0.388728312   -7.525191194   -0.543816039
   9346.0000     940.847829      -1.967385   -6907.394854   -0.455706841   -7.540932998   -0.057928494
   9347.0000     911.543194    -454.102915   -6896.282168   -0.520768957   -7.524914307    0.428225107
   9348.0000     878.399106    -904.325733   -6856.042979   -0.583643298   -7.477197627    0.912613434
   9349.0000     841.554754   -1350.739057   -6786.844011   -0.644067292   -7.397974771    1.393211401
   9350.0000     801.164796   -1791.461482   -6688.973115   -0.701788165   -7.287566355    1.868007835
   9351.0000     757.398738   -2224.634684   -6562.838206   -0.756563923   -7.146420926    2.335013152
   9352.0000     710.440256   -2648.431060   -6408.965736   -0.808164311   -6.975113690    2.792267051
   9353.0000     660.486468   -3061.061282   -6227.998701   -0.856371751   -6.774344845    3.237846215
   9354.0000     607.747142   -3460.781734   -6020.694199   -0.900982255   -6.544937487    3.669872003
   9355.0000     552.443857   -3845.901811   -5787.920511   -0.941806304   -6.287835059    4.086518132
   9356.0000     494.809106   -4214.791053   -5530.653733   -0.978669694   -6.004098333    4.486018319
   9357.0000     435.085356   -4565.886081   -5249.973950   -1.011414345   -5.694901896    4.866673849
   9358.0000     373.524055   -4897.697307   -4947.060952   -1.039899065   -5.361530115    5.226861048
   9359.0000     310.384597   -5208.815387   -4623.189517   -1.064000254   -5.005372564    5.565038612
   9360.0000     245.933250   -5497.917381   -4279.724247   -1.083612562   -4.627918912    5.879754741
   9361.0000     180.442037   -5763.772595   -3918.113995   -1.098649467   -4.230753243    6.169654034
   9362.0000     114.187599   -6005.248053   -3539.885879   -1.109043788   -3.815547824    6.433484081
   9363.0000      47.450013   -6221.313598   -3146.638913   -1.114748113   -3.384056332    6.670101700
   9364.0000     -19.488401   -6411.046552   -2740.037279   -1.115735134   -2.938106542    6.878478747
   9365.0000     -86.344292   -6573.635931   -2321.803260   -1.111997892   -2.479592515    7.057707454
   9366.0000    -152.834507   -6708.386180   -1893.709874   -1.103549920   -2.010466314    7.207005218
   9367.0000    -218.677321   -6814.720388   -1457.573230   -1.090425270   -1.532729303    7.325718799
   9368.0000    -283.593665   -6892.182981   -1015.244663   -1.072678449   -1.048423070    7.413327875
   9369.0000    -347.308352   -6940.441850    -568.602663   -1.050384221   -0.559620039    7.469447894
   9370.0000    -409.551279   -6959.289919    -119.544667   -1.023637310   -0.068413842    7.493832214
   9371.0000    -470.058617   -6948.646119     330.021265   -0.992551990    0.423090477    7.486373476
   9372.0000    -528.573966   -6908.555778     778.184827   -0.957261553    0.912786356    7.447104209
   9373.0000    -584.849478   -6839.190418    1223.041858   -0.917917689    1.398575625    7.376196651
   9374.0000    -638.646941   -6740.846949    1662.702704   -0.874689745    1.878378345    7.273961793
   9375.0000    -689.738815   -6613.946289    2095.300487   -0.827763905    2.350142514    7.140847654
   9376.0000    -737.909210   -6459.031399    2518.999265   -0.777342270    2.811853553    6.977436810
   9377.0000    -782.954818   -6276.764761    2932.002009   -0.723641872    3.261543511    6.784443222
   9378.0000    -824.685771   -6067.925311    3332.558372   -0.666893606    3.697299912    6.562708374
   9379.0000    -862.926446   -5833.404860    3718.972215   -0.607341111    4.117274206    6.313196805
   9380.0000    -897.516190   -5574.204008    4089.608833   -0.545239598    4.519689761    6.036991057
   9381.0000    -928.309979   -5291.427609    4442.901880   -0.480854641    4.902849357    5.735286113
   9382.0000    -955.179004   -4986.279792    4777.359928   -0.414460936    5.265142166    5.409383387
   9383.0000    -978.011179   -4660.058580    5091.572670   -0.346341043    5.605050174    5.060684307
   9384.0000    -996.711578   -4314.150146    5384.216715   -0.276784115    5.921154054    4.690683584
   9385.0000   -1011.202787   -3950.022727    5654.060976   -0.206084627    6.212138473    4.300962189
   9386.0000   -1021.425191   -3569.220241    5899.971634   -0.134541107    6.476796845    3.893180123
   9387.0000   -1027.337175   -3173.355632    6120.916653   -0.062454882    6.714035532    3.469069013
   9388.0000   -1028.915257   -2764.103984    6315.969856    0.009871170    6.922877522    3.030424584
   9389.0000   -1026.154144   -2343.195420    6484.314541    0.082133834    7.102465590    2.579099044
   9390.0000   -1019.066717   -1912.407839    6625.246641    0.154030762    7.252064974    2.116993419
   9391.0000   -1007.683941   -1473.559497    6738.177424    0.225261646    7.371065587    1.646049853
   9392.0000    -992.054710   -1028.501468    6822.635725    0.295529367    7.458983796    1.168243904
   9393.0000    -972.245622    -579.110018    6878.269727    0.364541120    7.515463768    0.685576836
   9394.0000    -948.340687    -127.278908    6904.848264    0.432009507    7.540278439    0.200067923
   9395.0000    -920.440970     325.088359    6902.261679    0.497653614    7.533330081   -0.286253232
   9396.0000    -888.664169     776.086299    6870.522209    0.561200059    7.494650511   -0.771354371
   9397.0000    -853.144136    1223.815221    6809.763917    0.622384012    7.424400929   -1.253208242
   9398.0000    -814.030331    1666.388974    6720.242161    0.680950204    7.322871391   -1.729800257
   9399.0000    -771.487216    2101.942657    6602.332604    0.736653899    7.190479917   -2.199136138
   9400.0000    -725.693602    2528.640256    6456.529767    0.789261852    7.027771208   -2.659249572
   9401.0000    -676.841924    2944.682204    6283.445123    0.838553240    6.835414985   -3.108209848
   9402.0000    -625.137471    3348.312814    6083.804728    0.884320563    6.614203901   -3.544129481
   9403.0000    -570.797563    3737.827589    5858.446402    0.926370521    6.365051030   -3.965171820
   9404.0000    -514.050668    4111.580356    5608.316451    0.964524848    6.088986896   -4.369558595
   9405.0000    -455.135480    4467.990216    5334.465937    0.998621122    5.787156028   -4.755577408
   9406.0000    -394.299945    4805.548265    5038.046506    1.028513517    5.460813018   -5.121589115
   9407.0000    -331.800239    5122.824069    4720.305774    1.054073514    5.111318059   -5.466035072
   9408.0000    -267.899717    5418.471851    4382.582279    1.075190552    4.740131965   -5.787444198
   9409.0000    -202.867812    5691.236367    4026.300028    1.091772614    4.348810642   -6.084439806
   9410.0000    -136.978908    5939.958431    3652.962629    1.103746749    3.938999029   -6.355746154
   9411.0000     -70.511183    6163.580062    3264.147048    1.111059506    3.512424504   -6.600194650
   9412.0000      -3.745427    6361.149217    2861.497005    1.113677291    3.070889771   -6.816729658
   9413.0000      63.036156    6531.824088    2446.716032    1.111586626    2.616265257   -7.004413852
   9414.0000     129.551163    6674.876922    2021.560226    1.104794317    2.150481039   -7.162433055
   9415.0000     195.518208    6789.697346    1587.830731    1.093327512    1.675518359   -7.290100500
   9416.0000     260.658146    6875.795177    1147.365982    1.077233661    1.193400755   -7.386860485
   9417.0000     324.695282    6932.802683     702.033742    1.056580359    0.706184885   -7.452291356
   9418.0000     387.358576    6960.476284     253.722997    1.031455089    0.215951093   -7.486107792
   9419.0000     448.382826    6958.697692    -195.664282    1.001964841   -0.275206204   -7.488162360
   9420.0000     507.509820    6927.474460    -644.221437    0.968235640   -0.765188248   -7.458446321
   9421.0000     564.489465    6866.939950   -1090.045446    0.930411952   -1.251901699   -7.397089672
   9422.0000     619.080873    6777.352718   -1531.245235    0.888656005   -1.733268361   -7.304360430
   9423.0000     671.053402    6659.095311   -1965.949914    0.843147003   -2.207234792   -7.180663167
   9424.0000     720.187650    6512.672507   -2392.316909    0.794080261   -2.671781718   -7.026536803
   9425.0000     766.276392    6338.708981   -2808.539940    0.741666255   -3.124933204   -6.842651707
   9426.0000     809.125463    6137.946443   -3212.856799    0.686129603   -3.564765490   -6.629806118
   9427.0000     848.554570    5911.240248   -3603.556908    0.627707987   -3.989415462   -6.388921954
   9428.0000     884.398046    5659.555520   -3978.988589    0.566651017   -4.397088691   -6.121040034
   9429.0000     916.505527    5383.962795   -4337.566049    0.503219063   -4.786067005   -5.827314790
   9430.0000     944.742564    5085.633238   -4677.776025    0.437682041   -5.154715563   -5.509008509
   9431.0000     968.991161    4765.833438   -4998.184071    0.370318190   -5.501489408   -5.167485171
   9432.0000     989.150231    4425.919837   -5297.440466    0.301412825   -5.824939478   -4.804203945
   9433.0000    1005.135988    4067.332808   -5574.285725    0.231257089   -6.123718085   -4.420712388
   9434.0000    1016.882261    3691.590422   -5827.555694    0.160146700   -6.396583841   -4.018639409
   9435.0000    1024.340725    3300.281934   -6056.186211    0.088380716   -6.642406058   -3.599688052
   9436.0000    1027.481069    2895.061027   -6259.217338    0.016260299   -6.860168629   -3.165628127
   9437.0000    1026.291085    2477.638827   -6435.797145   -0.055912494   -7.048973405   -2.718288743
   9438.0000    1020.776686    2049.776741   -6585.185037   -0.127835910   -7.208043095   -2.259550764
   9439.0000    1010.961852    1613.279124   -6706.754639   -0.199209666   -7.336723707   -1.791339223
   9440.0000     996.888506    1169.985827   -6799.996212   -0.269736102   -7.434486555   -1.315615704
   9441.0000     978.616327     721.764619   -6864.518620   -0.339121311   -7.500929851   -0.834370711
   9442.0000     956.222486     270.503541   -6900.050839   -0.407076236   -7.535779902   -0.349616029
   9443.0000     929.801326    -181.896809   -6906.443000   -0.473317755   -7.538891926    0.136622918
   9444.0000     899.463975    -633.531024   -6883.666979   -0.537569741   -7.510250501    0.622314710
   9445.0000     865.337890   -1082.496659   -6831.816530   -0.599564097   -7.449969649    1.105429585
   9446.0000     827.566350   -1526.901986   -6751.106952   -0.659041776   -7.358292548    1.583947099
   9447.0000     786.307879   -1964.873731   -6641.874302   -0.715753776   -7.235590890    2.055863797
   9448.0000     741.735618   -2394.564751   -6504.574143   -0.769462116   -7.082363847    2.519200901
   9449.0000     694.036630   -2814.161648   -6339.779832   -0.819940790   -6.899236645    2.972012001
   9450.0000     643.411157   -3221.892274   -6148.180351   -0.866976694   -6.686958728    3.412390757
   9451.0000     590.071817   -3616.033121   -5930.577665   -0.910370530   -6.446401482    3.838478589
   9452.0000     534.242750   -3994.916556   -5687.883629   -0.949937677   -6.178555505    4.248472344
   9453.0000     476.158713   -4356.937882   -5421.116436   -0.985509023   -5.884527392    4.640631911
   9454.0000     416.064122   -4700.562188   -5131.396604   -1.016931764   -5.565536009    5.013287757
   9455.0000     354.212056   -5024.330957   -4819.942517   -1.044070147   -5.222908255    5.364848344
   9456.0000     290.863208   -5326.868411   -4488.065531   -1.066806163   -4.858074267    5.693807386
   9457.0000     226.284803   -5606.887547   -4137.164644   -1.085040182   -4.472562087    5.998750895
   9458.0000     160.749479   -5863.195834   -3768.720751   -1.098691509   -4.067991756    6.278363956
   9459.0000      94.534135   -6094.700545   -3384.290507   -1.107698871   -3.646068870    6.531437190
   9460.0000      27.918754   -6300.413681   -2985.499813   -1.112020820   -3.208577586    6.756872817
   9461.0000     -38.814799   -6479.456464   -2574.036941   -1.111636040   -2.757373105    6.953690293
   9462.0000    -105.383988   -6631.063359   -2151.645352   -1.106543558   -2.294373674    7.121031427
   9463.0000    -171.506832   -6754.585607   -1720.116212   -1.096762855   -1.821552125    7.258164943
   9464.0000    -236.903134   -6849.494237   -1281.280653   -1.082333865   -1.340927016    7.364490425
   9465.0000    -301.295701   -6915.382531    -837.001823   -1.063316866   -0.854553427    7.439541593
   9466.0000    -364.411567   -6951.967936    -389.166756   -1.039792258   -0.364513464    7.482988875
   9467.0000    -425.983181   -6959.093393      60.321887   -1.011860227    0.127093438    7.494641242
   9468.0000    -485.749587   -6936.728084     509.554171   -0.979640301    0.618160367    7.474447275
   9469.0000    -543.457570   -6884.967580     956.621272   -0.943270792    1.106582839    7.422495457
   9470.0000    -598.862757   -6804.033401    1399.623864   -0.902908137    1.590268688    7.339013681
