% Time(min)      Rx(km)        Ry(km)        Rz(km)        Vx(km/s)      Vy(km/s)      Vz(km/s)
  13823.0000    -878.986295   -2850.044378    6297.973630   -0.361916507    6.897494982    3.068548644
  13824.0000    -898.831046   -2430.470909    6468.629036   -0.299341312    7.083356593    2.617966622
  13825.0000    -914.882498   -2000.640236    6611.910799   -0.235518006    7.239283640    2.156415405
  13826.0000    -927.073768   -1562.368230    6727.218796   -0.170714120    7.364637209    1.685835894
  13827.0000    -935.354141   -1117.505320    6814.070431   -0.105200832    7.458904766    1.208203427
  13828.0000    -939.689253    -667.928854    6872.102469   -0.039251920    7.521701655    0.725520069
  13829.0000    -940.061223    -215.535398    6901.072412    0.026857288    7.552772186    0.239806925
  13830.0000    -936.468706     237.767028    6900.859405    0.092850957    7.551990351   -0.246903556
  13831.0000    -928.926901     690.066743    6871.464693    0.158453775    7.519360160   -0.732575263
  13832.0000    -917.467481    1139.456208    6813.011604    0.223391999    7.455015617   -1.215176105
  13833.0000    -902.138473    1584.039816    6725.745084    0.287394479    7.359220325   -1.692685687
  13834.0000    -883.004069    2021.941644    6610.030759    0.350193689    7.232366720   -2.163102998
  13835.0000    -860.144378    2451.313157    6466.353542    0.411526758    7.074974928   -2.624454091
  13836.0000    -833.655117    2870.340820    6295.315783    0.471136487    6.887691215   -3.074799769
  13837.0000    -803.647239    3277.253611    6097.634948    0.528772375    6.671286036   -3.512243260
  13838.0000    -770.246502    3670.330406    5874.140846    0.584191627    6.426651632   -3.934937880
  13839.0000    -733.592974    4047.907198    5625.772395    0.637160163    6.154799178   -4.341094646
  13840.0000    -693.840481    4408.384140    5353.573930    0.687453613    5.856855446   -4.728989836
  13841.0000    -651.155997    4750.232365    5058.691065    0.734858286    5.534058957   -5.096972447
  13842.0000    -605.718973    5072.000563    4742.366108    0.779172133    5.187755618   -5.443471530
  13843.0000    -557.720609    5372.321281    4405.933043    0.820205671    4.819393817   -5.767003335
  13844.0000    -507.363075    5649.916909    4050.812086    0.857782872    4.430518966   -6.066178245
  13845.0000    -454.858676    5903.605323    3678.503840    0.891742022    4.022767503   -6.339707413
  13846.0000    -400.428974    6132.305157    3290.583054    0.921936513    3.597860337   -6.586409081
  13847.0000    -344.303850    6335.040656    2888.692020    0.948235593    3.157595772   -6.805214482
  13848.0000    -286.720542    6510.946097    2474.533626    0.970525041    2.703841910   -6.995173300
  13849.0000    -227.922626    6659.269733    2049.864102    0.988707773    2.238528584   -7.155458611
  13850.0000    -168.158977    6779.377251    1616.485478    1.002704368    1.763638851   -7.285371247
  13851.0000    -107.682695    6870.754691    1176.237804    1.012453503    1.281200089   -7.384343545
  13852.0000     -46.750005    6933.010838     730.991167    1.017912302    0.793274776   -7.451942426
  13853.0000      14.380852    6965.879036     282.637540    1.019056580    0.301950985   -7.487871759
  13854.0000      75.450753    6969.218441    -166.917490    1.015880993   -0.190667311   -7.491974000
  13855.0000     136.200816    6943.014676    -615.763061    1.008399079   -0.682470058   -7.464231060
  13856.0000     196.373541    6887.379901   -1061.991416    0.996643199   -1.171350991   -7.404764410
  13857.0000     255.713926    6802.552291   -1503.706257    0.980664370   -1.655217480   -7.313834407
  13858.0000     313.970587    6688.894925   -1939.031038    0.960531998   -2.132000256   -7.191838866
  13859.0000     370.896845    6546.894097   -2366.117153    0.936333515   -2.599662972   -7.039310877
  13860.0000     426.251795    6377.157059   -2783.151966    0.908173914   -3.056211500   -6.856915914
  13861.0000     479.801347    6180.409219   -3188.366653    0.876175202   -3.499702918   -6.645448259
  13862.0000     531.319225    5957.490806   -3580.043806    0.840475764   -3.928254116   -6.405826796
  13863.0000     580.587930    5709.353039   -3956.524766    0.801229657   -4.340049979   -6.139090210
  13864.0000     627.399655    5437.053807   -4316.216656    0.758605833   -4.733351101   -5.846391664
  13865.0000     671.557159    5141.752915   -4657.599079    0.712787299   -5.106500989   -5.528993004
  13866.0000     712.874578    4824.706899   -4979.230453    0.663970234   -5.457932744   -5.188258542
  13867.0000     751.178192    4487.263470   -5279.753963    0.612363055   -5.786175203   -4.825648496
  13868.0000     786.307129    4130.855599   -5557.903112    0.558185447   -6.089858517   -4.442712129
  13869.0000     818.114011    3756.995281   -5812.506855    0.501667372   -6.367719191   -4.041080647
  13870.0000     846.465540    3367.267018   -6042.494294    0.443048051   -6.618604580   -3.622459910
  13871.0000     871.243024    2963.321049   -6246.898935    0.382574929   -6.841476849   -3.188623002
  13872.0000     892.342838    2546.866353   -6424.862501    0.320502639   -7.035416432   -2.741402687
  13873.0000     909.676825    2119.663459   -6575.638280    0.257091947   -7.199624997   -2.282683803
  13874.0000     923.172632    1683.517102   -6698.594023    0.192608707   -7.333427945   -1.814395609
  13875.0000     932.773984    1240.268724   -6793.214379    0.127322806   -7.436276466   -1.338504107
  13876.0000     938.440893     791.788888   -6859.102869    0.061507123   -7.507749174   -0.857004353
  13877.0000     940.149809     339.969580   -6895.983399   -0.004563525   -7.547553342   -0.371912768
  13878.0000     937.893704    -113.283526   -6903.701309   -0.070613418   -7.555525745    0.114740547
  13879.0000     931.682093    -566.058863   -6882.223967   -0.136366979   -7.531633137    0.600919502
  13880.0000     921.540998   -1016.446773   -6831.640898   -0.201549805   -7.475972352    1.084589699
  13881.0000     907.512842   -1462.547303   -6752.163448   -0.265889701   -7.388770049    1.563726118
  13882.0000     889.656290   -1902.477983   -6644.123991   -0.329117718   -7.270382070    2.036320815
  13883.0000     868.046020   -2334.381545   -6507.974677   -0.390969179   -7.121292436    2.500390619
  13884.0000     842.772438   -2756.433573   -6344.285711   -0.451184705   -6.942111937    2.953984833
  13885.0000     813.941328   -3166.850062   -6153.743174   -0.509511246   -6.733576309    3.395192944
  13886.0000     781.673440   -3563.894845   -5937.146381   -0.565703097   -6.496543986    3.822152302
  13887.0000     746.104024   -3945.886877   -5695.404779   -0.619522914   -6.231993387    4.233055790
  13888.0000     707.382292   -4311.207341   -5429.534384   -0.670742716   -5.941019725    4.626159424
  13889.0000     665.670831   -4658.306547   -5140.653770   -0.719144870   -5.624831312    4.999789875
  13890.0000     621.144949   -4985.710597   -4829.979606   -0.764523065   -5.284745348    5.352351874
  13891.0000     573.991972   -5292.027772   -4498.821751   -0.806683250   -4.922183158    5.682335452
  13892.0000     524.410476   -5575.954627   -4148.577927   -0.845444546   -4.538664891    5.988322959
  13893.0000     472.609473   -5836.281750   -3780.727973   -0.880640117   -4.135803655    6.268995834
  13894.0000     418.807545   -6071.899142   -3396.827709   -0.912117991   -3.715299106    6.523141037
  13895.0000     363.231923   -6281.801209   -2998.502415   -0.939741832   -3.278930491    6.749657108
  13896.0000     306.117535   -6465.091315   -2587.439969   -0.963391641   -2.828549175    6.947559776
  13897.0000     247.706000   -6620.985870   -2165.383659   -0.982964390   -2.366070667    7.115987076
  13898.0000     188.244596   -6748.817931   -1734.124707   -0.998374580   -1.893466209    7.254203894
  13899.0000     127.985193   -6848.040279   -1295.494531   -1.009554706   -1.412753938    7.361605909
  13900.0000      67.183430   -6918.227718    -851.358765   -1.016455619   -0.925991863    7.437722602
  13901.0000       6.096263   -6959.080276    -403.599325   -1.019046905   -0.435257659    7.482221160
  13902.0000     -55.016481   -6970.422165      45.874243   -1.017316863    0.057339544    7.494905661
  13903.0000    -115.895916   -6952.205048     495.152708   -1.011272787    0.549690466    7.475720809
  13904.0000    -176.283889   -6904.507044     942.325746   -1.000940836    1.039684839    7.424750910
  13905.0000    -235.924382   -6827.532600    1385.492273   -0.986365919    1.525223449    7.342219675
  13906.0000    -294.564629   -6721.611544    1822.768784   -0.967611461    2.004227937    7.228488969
  13907.0000    -351.956215   -6587.197532    2252.297581   -0.944759068    2.474650439    7.084056821
  13908.0000    -407.856157   -6424.865942    2672.254865   -0.917908089    2.934482994    6.909554698
  13909.0000    -462.027952   -6235.311203    3080.858645   -0.887175096    3.381766645    6.705744079
  13910.0000    -514.242593   -6019.343593    3476.376418   -0.852693268    3.814600174    6.473512393
  13911.0000    -564.279546   -5777.885519    3857.132587   -0.814611708    4.231148423    6.213868342
  13912.0000    -611.927678   -5511.967318    4221.515588   -0.773094681    4.629650149    5.927936678
  13913.0000    -656.986151   -5222.722599    4567.984679   -0.728320794    5.008425383    5.616952500
  13914.0000    -699.265248   -4911.383160    4895.076379   -0.680482117    5.365882255    5.282255108
  13915.0000    -738.587160   -4579.273508    5201.410532   -0.629783266    5.700523281    4.925281495
  13916.0000    -774.786704   -4227.805027    5485.695958   -0.576440440    6.010951092    4.547559533
  13917.0000    -807.711995   -3858.469805    5746.735700   -0.520680432    6.295873611    4.150700892
  13918.0000    -837.225045   -3472.834185    5983.431833   -0.462739616    6.554108676    3.736393772
  13919.0000    -863.202313   -3072.532037    6194.789834   -0.402862918    6.784588136    3.306395474
  13920.0000    -885.535181   -2659.257811    6379.922502   -0.341302774    6.986361415    2.862524858
  13921.0000    -904.130379   -2234.759388    6538.053424   -0.278318081    7.158598588    2.406654729
  13922.0000    -918.910338   -1800.830761    6668.519984   -0.214173149    7.300592979    1.940704174
  13923.0000    -929.813482   -1359.304572    6770.775906   -0.149136646    7.411763308    1.466630873
  13924.0000    -936.794462    -912.044534    6844.393342   -0.083480553    7.491655403    0.986423399
  13925.0000    -939.824321    -460.937768    6889.064495   -0.017479113    7.539943517    0.502093518
  13926.0000    -938.890598      -7.887060    6904.602777    0.048592208    7.556431239    0.015668498
  13927.0000    -933.997370     445.196912    6890.943511    0.114457766    7.541052040   -0.470816576
  13928.0000    -925.165235     896.403378    6848.144168    0.179842770    7.493869445   -0.955326490
  13929.0000    -912.431225    1343.829280    6776.384149    0.244474316    7.415076838   -1.435833575
  13930.0000    -895.848665    1785.587045    6675.964093    0.308082423    7.304996903   -1.910325390
  13931.0000    -875.486967    2219.812319    6547.304743    0.370401059    7.164080683   -2.376812408
  13932.0000    -851.431358    2644.671629    6390.945331    0.431169167    6.992906261   -2.833335696
  13933.0000    -823.782556    3058.369960    6207.541519    0.490131693    6.792177025   -3.277974603
  13934.0000    -792.656378    3459.158205    5997.862867    0.547040601    6.562719514   -3.708854429
  13935.0000    -758.183283    3845.340483    5762.789848    0.601655891    6.305480815   -4.124154066
  13936.0000    -720.507868    4215.281281    5503.310403    0.653746598    6.021525489   -4.522113595
  13937.0000    -679.788290    4567.412397    5220.516046    0.703091787    5.712032009   -4.901041805
  13938.0000    -636.195638    4900.239657    4915.597514    0.749481524    5.378288672   -5.259323596
  13939.0000    -589.913241    5212.349365    4589.839985    0.792717819    5.021688993   -5.595427235
  13940.0000    -541.135927    5502.414465    4244.617861    0.832615554    4.643726547   -5.907911416
  13941.0000    -490.069224    5769.200381    3881.389139    0.869003355    4.245989263   -6.195432057
  13942.0000    -436.928507    6011.570485    3501.689379    0.901724432    3.830153171   -6.456748807
  13943.0000    -381.938101    6228.491187    3107.125292    0.930637365    3.397975604   -6.690731176
  13944.0000    -325.330337    6419.036594    2699.367982    0.955616820    2.951287878   -6.896364246
  13945.0000    -267.344568    6582.392716    2280.145842    0.976554210    2.491987479   -7.072753896
  13946.0000    -208.226142    6717.861192    1851.237172    0.993358273    2.022029781   -7.219131488
  13947.0000    -148.225353    6824.862501    1414.462520    1.005955564    1.543419356   -7.334857954
  13948.0000     -87.596660    6902.938329     971.679032    1.014290833    1.058203354   -7.419426899
  13949.0000     -26.596060    6951.755285     524.761238    1.018327493    0.568449933   -7.472469075
  13950.0000      34.516979    6971.103280      75.615134    1.018047517    0.076263082   -7.493750973
  13951.0000      95.483699    6960.899689    -373.852420    1.013451868   -0.416251570   -7.483179552
  13952.0000     156.045662    6921.188146    -821.730921    1.004560340   -0.906984393   -7.440801037
  13953.0000     215.946178    6852.138663   -1266.116819    0.991411501   -1.393834066   -7.366801006
  13954.0000     274.931430    6754.046832   -1705.121859    0.974062484   -1.874717383   -7.261503368
  13955.0000     332.751579    6627.332454   -2136.881324    0.952588691   -2.347578911   -7.125368586
  13956.0000     389.161849    6472.537584   -2559.562159    0.927083389   -2.810400439   -6.958991161
  13957.0000     443.923583    6290.324022   -2971.370920    0.897657221   -3.261210144   -6.763096421
  13958.0000     496.805268    6081.470263   -3370.561513    0.864437625   -3.698091408   -6.538536646
  13959.0000     547.583525    5846.867934   -3755.442674    0.827568173   -4.119191241   -6.286286583
  13960.0000     596.044058    5587.517729   -4124.385173    0.787207844   -4.522728250   -6.007438398
  13961.0000     641.982548    5304.524893   -4475.828691    0.743530223   -4.907000122   -5.703196123
  13962.0000     685.205509    4999.094261   -4808.288359    0.696722648   -5.270390601   -5.374869660
  13963.0000     725.531086    4672.524902   -5120.360917    0.646985311   -5.611375909   -5.023868399
  13964.0000     762.789796    4326.204388   -5410.730485    0.594530310   -5.928530641   -4.651694509
  13965.0000     796.825218    3961.602736   -5678.173921    0.539580681   -6.220533093   -4.259935958
  13966.0000     827.494612    3580.266029   -5921.565757    0.482369391   -6.486170046   -3.850259321
  13967.0000     854.669490    3183.809789   -6139.882691    0.423138322   -6.724341022   -3.424402417
  13968.0000     878.236121    2773.912089   -6332.207643    0.362137237   -6.934062005   -2.984166818
  13969.0000     898.095966    2352.306470   -6497.733352    0.299622736   -7.114468674   -2.531410280
  13970.0000     914.166066    1920.774673   -6635.765515    0.235857214   -7.264819149   -2.068039102
  13971.0000     926.379349    1481.139223   -6745.725475    0.171107809   -7.384496285   -1.596000467
  13972.0000     934.684890    1035.255885   -6827.152443    0.105645358   -7.473009532   -1.117274749
  13973.0000     939.048100     585.006022   -6879.705255    0.039743347   -7.529996380   -0.633867831
  13974.0000     939.450852     132.288882   -6903.163678   -0.026323126   -7.555223417   -0.147803409
  13975.0000     935.891547    -320.986174   -6897.429243   -0.092278397   -7.548587000    0.338884691
  13976.0000     928.385119    -772.907467   -6862.525625   -0.157847268   -7.510113559    0.824160199
  13977.0000     916.962973   -1221.568806   -6798.598559   -0.222756049   -7.439959533    1.305992087
  13978.0000     901.672866   -1665.077279   -6705.915295   -0.286733584   -7.338410937    1.782362258
  13979.0000     882.578720   -2101.561002   -6584.863587   -0.349512289   -7.205882560    2.251273244
  13980.0000     859.760384   -2529.176815   -6435.950231   -0.410829182   -7.042916769    2.710755903
  13981.0000     833.313317   -2946.117892   -6259.799128   -0.470426909   -6.850181917    3.158877129
  13982.0000     803.348230   -3350.621236   -6057.148894   -0.528054772   -6.628470326    3.593747545
  13983.0000     769.990648   -3740.975054   -5828.850003   -0.583469747   -6.378695824    4.013529183
  13984.0000     733.380422   -4115.525957   -5575.861476   -0.636437501   -6.101890820    4.416443118
  13985.0000     693.671178   -4472.685974   -5299.247106   -0.686733385   -5.799202884    4.800777043
  13986.0000     651.029706   -4810.939348   -5000.171241   -0.734143425   -5.471890814    5.164892737
  13987.0000     605.635288   -5128.849081   -4679.894113   -0.778465280   -5.121320174    5.507233397
  13988.0000     557.678977   -5425.063186   -4339.766741   -0.819509177   -4.748958288    5.826330787
  13989.0000     507.362810   -5698.320634   -3981.225405   -0.857098811   -4.356368677    6.120812143
  13990.0000     454.898977   -5947.456941   -3605.785722   -0.891072202   -3.945204943    6.389406794
  13991.0000     400.508938   -6171.409379   -3215.036324   -0.921282498   -3.517204109    6.630952431
  13992.0000     344.422490   -6369.221764   -2810.632184   -0.947598729   -3.074179417    6.844400963
  13993.0000     286.876793   -6540.048801   -2394.287596   -0.969906482   -2.618012627    7.028823909
  13994.0000     228.115363   -6683.159956   -1967.768850   -0.988108512   -2.150645835    7.183417250
  13995.0000     168.387018   -6797.942813   -1532.886635   -1.002125270   -1.674072858    7.307505710
  13996.0000     107.943937   -6883.906940   -1091.481813   -1.011895446   -1.190323245    7.400547504
  13997.0000      47.044923   -6940.681039    -645.449312   -1.017375768   -0.701487945    7.462131732
  13998.0000     -14.054446   -6968.024934    -196.666089   -1.018542345   -0.209639758    7.491991746
  13999.0000     -75.094210   -6965.820438     252.953332   -1.015389715    0.283106450    7.489995513
  14000.0000    -135.815529   -6934.077039     701.497146   -1.007931430    0.774638606    7.456151909
  14001.0000    -195.960942   -6872.930825    1147.058276   -0.996199885    1.262850338    7.390609548
  14002.0000    -255.275492   -6782.643849    1587.742737   -0.980246148    1.745650835    7.293655960
  14003.0000    -313.507841   -6663.602901    2021.677923   -0.960139688    2.220974583    7.165715998
  14004.0000    -370.411362   -6516.317699    2447.020783   -0.935968002    2.686790903    7.007349501
  14005.0000    -425.745205   -6341.418529    2861.965831   -0.907836153    3.141113230    6.819248244
  14006.0000    -479.275341   -6139.653317    3264.752952   -0.875866214    3.582008047    6.602232219
  14007.0000    -530.775556   -5911.884196    3653.674970   -0.840196631    4.007603442    6.357245272
  14008.0000    -580.028417   -5659.083561    4027.084932   -0.800981506    4.416097212    6.085350182
  14009.0000    -626.826189   -5382.329654    4383.403085   -0.758389826    4.805764501    5.787723202
  14010.0000    -670.971700   -5082.801709    4721.123503   -0.712604615    5.174964908    5.465648145
  14011.0000    -712.279160   -4761.774688    5038.820363   -0.663822049    5.522149075    5.120510073
  14012.0000    -750.574918   -4420.613627    5335.153812   -0.612250521    5.845864714    4.753788634
  14013.0000    -785.698171   -4060.767653    5608.875442   -0.558109674    6.144762084    4.367051120
  14014.0000    -817.501606   -3683.763676    5858.833332   -0.501629404    6.417598912    3.961945302
  14015.0000    -845.851988   -3291.199810    6083.976656   -0.443048845    6.663244774    3.540192074
  14016.0000    -870.630678   -2884.738541    6283.359850   -0.382615338    6.880684942    3.103577973
  14017.0000    -891.734101   -2466.099686    6456.146321   -0.320583389    7.069023728    2.653947603
  14018.0000    -909.074138   -2037.053161    6601.611703   -0.257213622    7.227487333    2.193195991
  14019.0000    -922.578469   -1599.411594    6719.146656   -0.192771734    7.355426241    1.723260913
  14020.0000    -932.190838   -1155.022805    6808.259192   -0.127527443    7.452317161    1.246115198
  14021.0000    -937.871269    -705.762189    6868.576559   -0.061753443    7.517764559    0.763759032
  14022.0000    -939.596211    -253.525012    6899.846642    0.004275638    7.551501789    0.278212257
  14023.0000    -937.358622     199.781349    6901.938915    0.070284283    7.553391835   -0.208493315
  14024.0000    -931.167993     652.245192    6874.844932    0.135997118    7.523427687   -0.694321591
  14025.0000    -921.050308    1101.958299    6818.678347    0.201139951    7.461732347   -1.177239869
  14026.0000    -907.047939    1547.023722    6733.674488    0.265440803    7.368558466   -1.655226526
  14027.0000    -889.219488    1985.563545    6620.189453    0.328630943    7.244287619   -2.126278698
  14028.0000    -867.639557    2415.726591    6478.698763    0.390445911    7.089429187   -2.588419963
  14029.0000    -842.398460    2835.696042    6309.795536    0.450626552    6.904618855   -3.039708029
  14030.0000    -813.601878    3243.696964    6114.188214    0.508920038    6.690616687   -3.478242412
  14031.0000    -781.370447    3638.003706    5892.697822    0.565080886    6.448304772   -3.902172098
  14032.0000    -745.839283    4016.947132    5646.254774    0.618871976    6.178684409   -4.309703165
  14033.0000    -707.157457    4378.921681    5375.895212    0.670065547    5.882872807   -4.699106351
  14034.0000    -665.487397    4722.392212    5082.756912    0.718444189    5.562099293   -5.068724524
  14035.0000    -621.004243    5045.900599    4768.074724    0.763801806    5.217700985   -5.416980027
  14036.0000    -573.895137    5348.072059    4433.175597    0.805944561    4.851117932   -5.742381844
  14037.0000    -524.358459    5627.621168    4079.473162    0.844691781    4.463887710   -6.043532554
  14038.0000    -472.603014    5883.357534    3708.461923    0.879876828    4.057639461   -6.319134998
  14039.0000    -418.847163    6114.191100    3321.711041    0.911347917    3.634087390   -6.567998625
  14040.0000    -363.317909    6319.137039    2920.857762    0.938968882    3.195023723   -6.789045432
  14041.0000    -306.249939    6497.320210    2507.600495    0.962619878    2.742311157   -6.981315465
  14042.0000    -247.884622    6647.979147    2083.691580    0.982198010    2.277874825   -7.143971801
  14043.0000    -188.468983    6770.469554    1650.929765    0.997617884    1.803693823   -7.276304966
  14044.0000    -128.254629    6864.267277    1211.152447    1.008812074    1.321792337   -7.377736734
  14045.0000     -67.496666    6928.970735     766.227699    1.015731495    0.834230440   -7.447823258
  14046.0000      -6.452587    6964.302792     318.046129    1.018345679    0.343094609   -7.486257502
  14047.0000      54.618848    6970.112048    -131.487381    1.016642956   -0.149511961   -7.492870927
  14048.0000     115.458749    6946.373549    -580.462016    1.010630525   -0.641479171   -7.467634432
  14049.0000     175.809221    6893.188905   -1026.969404    1.000334424   -1.130699893   -7.410658509
  14050.0000     235.414492    6810.785819   -1469.111977    0.985799398   -1.615079814   -7.322192641
  14051.0000     294.022032    6699.517022   -1905.011271    0.967088660   -2.092547191   -7.202623922
  14052.0000     351.383649    6559.858632   -2332.816125    0.944283556   -2.561062418   -7.052474941
  14053.0000     407.256565    6392.407942   -2750.710726    0.917483132   -3.018627355   -6.872400937
  14054.0000     461.404462    6197.880665   -3156.922469    0.886803610   -3.463294347   -6.663186279
  14055.0000     513.598497    5977.107641   -3549.729577    0.852377783   -3.893174861   -6.425740302
  14056.0000     563.618272    5731.031042   -3927.468467    0.814354330   -4.306447711   -6.161092555
  14057.0000     611.252769    5460.700096   -4288.540799    0.772897061   -4.701366808   -5.870387510
  14058.0000     656.301233    5167.266361   -4631.420209    0.728184102   -5.076268414   -5.554878801
  14059.0000     698.574001    4851.978581   -4954.658665    0.680407024   -5.429577868   -5.215923037
  14060.0000     737.893288    4516.177153   -5256.892462    0.629769932   -5.759815763   -4.854973265
  14061.0000     774.093906    4161.288240   -5536.847796    0.576488510   -6.065603586   -4.473572123
  14062.0000     807.023929    3788.817563   -5793.345933    0.520789040   -6.345668790   -4.073344763
  14063.0000     836.545305    3400.343904   -6025.307943    0.462907395   -6.598849340   -3.655991562
  14064.0000     862.534393    2997.512351   -6231.758987    0.403088022   -6.824097716   -3.223280707
  14065.0000     884.882451    2582.027324   -6411.832166    0.341582902   -7.020484411   -2.777040650
  14066.0000     903.496056    2155.645396   -6564.771906    0.278650511   -7.187200934   -2.319152513
  14067.0000     918.297465    1720.167958   -6689.936891    0.214554779   -7.323562349   -1.851542428
  14068.0000     929.224906    1277.433739   -6786.802533    0.149564039   -7.429009363   -1.376173861
  14069.0000     936.232813     829.311213   -6854.962979    0.083949986   -7.503109996   -0.895039924
  14070.0000     939.291998     377.690923   -6894.132666    0.017986632   -7.545560844   -0.410155685
  14071.0000     938.389758     -75.522261   -6904.147399   -0.048050733   -7.556187958    0.076449522
  14072.0000     933.529918    -528.416933   -6884.964985   -0.113886580   -7.534947343    0.562739784
  14073.0000     924.732820    -979.082948   -6836.665390   -0.179246180   -7.481925097    1.046680289
  14074.0000     912.035236   -1425.619225   -6759.450448   -0.243856633   -7.397337174    1.526245021
  14075.0000     895.490235   -1866.141525   -6653.643098   -0.307447908   -7.281528783    1.999424446
  14076.0000     875.166976   -2298.790175   -6519.686168   -0.369753872   -7.134973408    2.464233213
  14077.0000     851.150441   -2721.737728   -6358.140687   -0.430513321   -6.958271429    2.918717856
  14078.0000     823.541113   -3133.196523   -6169.683748   -0.489471012   -6.752148338    3.360964497
  14079.0000     792.454585   -3531.426134   -5955.105894   -0.546378687   -6.517452522    3.789106535
  14080.0000     758.021110   -3914.740657   -5715.308056   -0.600996093   -6.255152590    4.201332305
  14081.0000     720.385092   -4281.515837   -5451.298026   -0.653091995   -5.966334218    4.595892693
  14082.0000     679.704511   -4630.195985   -5164.186480   -0.702445170   -5.652196505    4.971108658
  14083.0000     636.150298   -4959.300656   -4855.182544   -0.748845389   -5.314047789    5.325378647
  14084.0000     589.905643   -5267.431071   -4525.588933   -0.792094369   -4.953300945    5.657185844
  14085.0000     541.165250   -5553.276229   -4176.796649   -0.832006704   -4.571468119    5.965105215
  14086.0000     490.134541   -5815.618693   -3810.279275   -0.868410746   -4.170154914    6.247810287
  14087.0000     437.028801   -6053.340009   -3427.586856   -0.901149448   -3.751054019    6.504079613
  14088.0000     382.072279   -6265.425727   -3030.339423   -0.930081157   -3.315938304    6.732802857
  14089.0000     325.497246   -6450.969990   -2620.220149   -0.955080332   -2.866653379    6.932986443
  14090.0000     267.543002   -6609.179661   -2198.968185   -0.976038210   -2.405109675    7.103758703
  14091.0000     208.454856   -6739.377966   -1768.371211   -0.992863381   -1.933274053    7.244374475
  14092.0000     148.483068   -6841.007617   -1330.257716   -1.005482287   -1.453161013    7.354219087
  14093.0000      87.881765   -6913.633395    -886.489070   -1.013839626   -0.966823542    7.432811688
  14094.0000      26.907836   -6956.944180    -438.951409   -1.017898664   -0.476343676    7.479807879
  14095.0000     -34.180186   -6970.754402      10.452607   -1.017641446    0.016177176    7.495001608
  14096.0000     -95.123261   -6955.004912     459.812139   -1.013068903    0.508628044    7.478326312
  14097.0000    -155.662970   -6909.763255     907.216551   -1.004200853    0.998898295    7.429855285
  14098.0000    -215.542646   -6835.223357    1350.763789   -0.991075904    1.484887529    7.349801269
  14099.0000    -274.508500   -6731.704614    1788.568724   -0.973751243    1.964515385    7.238515270
  14100.0000    -332.310722   -6599.650401    2218.771383   -0.952302336    2.435731200    7.096484627
  14101.0000    -388.704569   -6439.626000    2639.545062   -0.926822515    2.896523431    6.924330336
  14102.0000    -443.451423   -6252.315987    3049.104242   -0.897422491    3.344928785    6.722803689
  14103.0000    -496.319812   -6038.521065    3445.712290   -0.864229762    3.779040982    6.492782258
  14104.0000    -547.086405   -5799.154391    3827.688900   -0.827387955    4.197019115    6.235265261
  14105.0000    -595.536952   -5535.237420    4193.417243   -0.787056089    4.597095540    5.951368392
  14106.0000    -641.467186   -5247.895279    4541.350779   -0.743407776    4.977583271    5.642318147
  14107.0000    -684.683672   -4938.351722    4870.019732   -0.696630364    5.336882862    5.309445717
  14108.0000    -725.004608   -4607.923684    5178.037176   -0.646924034    5.673488724    4.954180510
  14109.0000    -762.260562   -4258.015476    5464.104723   -0.594500859    5.985994912    4.578043355
  14110.0000    -796.295160   -3890.112643    5727.017805   -0.539583824    6.273100340    4.182639451
  14111.0000    -826.965708   -3505.775534    5965.670511   -0.482405829    6.533613455    3.769651109
  14112.0000    -854.143759   -3106.632602    6179.060000   -0.423208671    6.766456370    3.340830334
  14113.0000    -877.715615   -2694.373472    6366.290451   -0.362242009    6.970668483    2.897991298
  14114.0000    -897.582766   -2270.741810    6526.576570   -0.299762324    7.145409585    2.443002733
  14115.0000    -913.662273   -1837.528016    6659.246632   -0.236031877    7.289962504    1.977780264
  14116.0000    -925.887076   -1396.561776    6763.745065   -0.171317662    7.403735287    1.504278733
  14117.0000    -934.206253    -949.704492    6839.634572   -0.105890360    7.486262954    1.024484493
  14118.0000    -938.585207    -498.841624    6886.597792   -0.040023295    7.537208846    0.540407715
  14119.0000    -939.005795     -45.874954    6904.438498    0.026008607    7.556365574    0.054074696
  14120.0000    -935.466390     407.285182    6893.082332    0.091929854    7.543655598   -0.432479834
  14121.0000    -927.981887     858.727697    6852.577084    0.157465429    7.499131432   -0.917220388
  14122.0000    -916.583644    1306.548557    6783.092505    0.222341818    7.422975481   -1.398118403
  14123.0000    -901.319355    1748.858554    6684.919663    0.286288049    7.315499520   -1.873159923
  14124.0000    -882.252875    2183.791047    6558.469831    0.349036720    7.177143785   -2.340353282
  14125.0000    -859.463968    2609.509635    6404.272925    0.410325030    7.008475687   -2.797736790
  14126.0000    -833.048002    3024.215735    6222.975472    0.469895808    6.810188118   -3.243386416
  14127.0000    -803.115584    3426.156053    6015.338119    0.527498538    6.583097335   -3.675423465
  14128.0000    -769.792123    3813.629908    5782.232684    0.582890379    6.328140396   -4.092022222
  14129.0000    -733.217345    4184.996397    5524.638747    0.635837176    6.046372127   -4.491417555
  14130.0000    -693.544740    4538.681350    5243.639791    0.686114462    5.738961602   -4.871912441
  14131.0000    -650.940950    4873.184075    4940.418892    0.733508439    5.407188106   -5.231885386
  14132.0000    -605.585100    5187.083828    4616.253964    0.777816943    5.052436565   -5.569797695
  14133.0000    -557.668073    5479.046008    4272.512581    0.818850372    4.676192441   -5.884200547
